param be :=
BOILER 1W 5710 -0.08828163
BOILER 1W 5711 -0.08828163
BOILER 1W 5712 -0.08828163
BOILER 1W 5713 -0.08828163
BOILER 1W 5714 -0.08828163
BOILER 1W 5715 -0.08828163
BOILER 1W 5716 -0.08828163
BOILER 1W 5717 -0.08828163
BOILER 1W 5718 -0.08828163
BOILER 1W 5719 -0.08828163
BOILER 1W 5720 -0.08828163
BOILER 1W 5721 -0.11871117
BOILER 1W 5722 -0.11871117
BOILER 1W 5723 -0.11871117
BOILER 1W 5724 -0.11871117
BOILER 1W 5725 -0.16467516
BOILER 1W 5726 -0.16467516
BOILER 1W 5727 -0.16467516
BOILER 1W 5728 -0.16467516
BOILER 1W 5729 -0.16467516
BOILER 1W 5730 -0.16467516
BOILER 1W 5731 -0.11871117
BOILER 1W 5732 -0.11871117
BOILER 1W 5733 -0.11871117
BOILER 1W 5734 -0.08828163
BOILER 1W 5735 -0.08828163
BOILER 1W 5736 -0.08828163
BOILER 1W 5737 -0.08828163
BOILER 1W 5738 -0.08828163
BOILER 1W 5739 -0.08828163
BOILER 1W 5740 -0.08828163
BOILER 1W 5741 -0.08828163
BOILER 1W 5742 -0.08828163
BOILER 1W 5743 -0.08828163
BOILER 1W 5744 -0.08828163
BOILER 1W 5745 -0.11871117
BOILER 1W 5746 -0.11871117
BOILER 1W 5747 -0.11871117
BOILER 1W 5748 -0.11871117
BOILER 1W 5749 -0.16467516
BOILER 1W 5750 -0.16467516
BOILER 1W 5751 -0.16467516
BOILER 1W 5752 -0.16467516
BOILER 1W 5753 -0.16467516
BOILER 1W 5754 -0.16467516
BOILER 1W 5755 -0.11871117
BOILER 1W 5756 -0.11871117
BOILER 1W 5757 -0.11871117
BOILER 1W 5758 -0.08828163
BOILER 1W 5759 -0.08828163
BOILER 1W 5760 -0.08828163
BOILER 1W 5761 -0.08828163
BOILER 1W 5762 -0.08828163
BOILER 1W 5763 -0.08828163
BOILER 1W 5764 -0.08828163
BOILER 1W 5765 -0.08828163
BOILER 1W 5766 -0.08828163
BOILER 1W 5767 -0.08828163
BOILER 1W 5768 -0.08828163
BOILER 1W 5769 -0.11871117
BOILER 1W 5770 -0.11871117
BOILER 1W 5771 -0.11871117
BOILER 1W 5772 -0.11871117
BOILER 1W 5773 -0.16467516
BOILER 1W 5774 -0.16467516
BOILER 1W 5775 -0.16467516
BOILER 1W 5776 -0.16467516
BOILER 1W 5777 -0.16467516
BOILER 1W 5778 -0.16467516
BOILER 1W 5779 -0.11871117
BOILER 1W 5780 -0.11871117
BOILER 1W 5781 -0.11871117
BOILER 1W 5782 -0.08828163
BOILER 1W 5783 -0.08828163
BOILER 1W 5784 -0.08828163
BOILER 1W 5785 -0.08828163
BOILER 1W 5786 -0.08828163
BOILER 1W 5787 -0.08828163
BOILER 1W 5788 -0.08828163
BOILER 1W 5789 -0.08828163
BOILER 1W 5790 -0.08828163
BOILER 1W 5791 -0.08828163
BOILER 1W 5792 -0.08828163
BOILER 1W 5793 -0.11871117
BOILER 1W 5794 -0.11871117
BOILER 1W 5795 -0.11871117
BOILER 1W 5796 -0.11871117
BOILER 1W 5797 -0.16467516
BOILER 1W 5798 -0.16467516
BOILER 1W 5799 -0.16467516
BOILER 1W 5800 -0.16467516
BOILER 1W 5801 -0.16467516
BOILER 1W 5802 -0.16467516
BOILER 1W 5803 -0.11871117
BOILER 1W 5804 -0.11871117
BOILER 1W 5805 -0.11871117
BOILER 1W 5806 -0.08828163
BOILER 1W 5807 -0.08828163
BOILER 1W 5808 -0.08828163
BOILER 1W 5809 -0.08828163
BOILER 1W 5810 -0.08828163
BOILER 1W 5811 -0.08828163
BOILER 1W 5812 -0.08828163
BOILER 1W 5813 -0.08828163
BOILER 1W 5814 -0.08828163
BOILER 1W 5815 -0.08828163
BOILER 1W 5816 -0.08828163
BOILER 1W 5817 -0.11871117
BOILER 1W 5818 -0.11871117
BOILER 1W 5819 -0.11871117
BOILER 1W 5820 -0.11871117
BOILER 1W 5821 -0.16467516
BOILER 1W 5822 -0.16467516
BOILER 1W 5823 -0.16467516
BOILER 1W 5824 -0.16467516
BOILER 1W 5825 -0.16467516
BOILER 1W 5826 -0.16467516
BOILER 1W 5827 -0.11871117
BOILER 1W 5828 -0.11871117
BOILER 1W 5829 -0.11871117
BOILER 1W 5830 -0.08828163
BOILER 1W 5831 -0.08828163
BOILER 1W 5832 -0.08828163
BOILER 1W 5833 -0.08828163
BOILER 1W 5834 -0.08828163
BOILER 1W 5835 -0.08828163
BOILER 1W 5836 -0.08828163
BOILER 1W 5837 -0.08828163
BOILER 1W 5838 -0.08828163
BOILER 1W 5839 -0.08828163
BOILER 1W 5840 -0.08828163
BOILER 1W 5841 -0.08828163
BOILER 1W 5842 -0.08828163
BOILER 1W 5843 -0.08828163
BOILER 1W 5844 -0.08828163
BOILER 1W 5845 -0.08828163
BOILER 1W 5846 -0.08828163
BOILER 1W 5847 -0.08828163
BOILER 1W 5848 -0.08828163
BOILER 1W 5849 -0.08828163
BOILER 1W 5850 -0.08828163
BOILER 1W 5851 -0.08828163
BOILER 1W 5852 -0.08828163
BOILER 1W 5853 -0.08828163
BOILER 1W 5854 -0.08828163
BOILER 1W 5855 -0.08828163
BOILER 1W 5856 -0.08828163
BOILER 1W 5857 -0.08828163
BOILER 1W 5858 -0.08828163
BOILER 1W 5859 -0.08828163
BOILER 1W 5860 -0.08828163
BOILER 1W 5861 -0.08828163
BOILER 1W 5862 -0.08828163
BOILER 1W 5863 -0.08828163
BOILER 1W 5864 -0.08828163
BOILER 1W 5865 -0.08828163
BOILER 1W 5866 -0.08828163
BOILER 1W 5867 -0.08828163
BOILER 1W 5868 -0.08828163
BOILER 1W 5869 -0.08828163
BOILER 1W 5870 -0.08828163
BOILER 1W 5871 -0.08828163
BOILER 1W 5872 -0.08828163
BOILER 1W 5873 -0.08828163
BOILER 1W 5874 -0.08828163
BOILER 1W 5875 -0.08828163
BOILER 1W 5876 -0.08828163
BOILER 1W 5877 -0.08828163
BOILER 1W 5878 -0.08828163
BOILER 1W 5879 -0.08828163
BOILER 1W 5880 -0.08828163
BOILER 1W 5881 -0.08828163
BOILER 1W 5882 -0.08828163
BOILER 1W 5883 -0.08828163
BOILER 1W 5884 -0.08828163
BOILER 1W 5885 -0.08828163
BOILER 1W 5886 -0.08828163
BOILER 1W 5887 -0.08828163
BOILER 1W 5888 -0.08828163
BOILER 1W 5889 -0.11871117
BOILER 1W 5890 -0.11871117
BOILER 1W 5891 -0.11871117
BOILER 1W 5892 -0.11871117
BOILER 1W 5893 -0.16467516
BOILER 1W 5894 -0.16467516
BOILER 1W 5895 -0.16467516
BOILER 1W 5896 -0.16467516
BOILER 1W 5897 -0.16467516
BOILER 1W 5898 -0.16467516
BOILER 1W 5899 -0.11871117
BOILER 1W 5900 -0.11871117
BOILER 1W 5901 -0.11871117
BOILER 1W 5902 -0.08828163
BOILER 1W 5903 -0.08828163
BOILER 1W 5904 -0.08828163
BOILER 1W 5905 -0.08828163
BOILER 1W 5906 -0.08828163
BOILER 1W 5907 -0.08828163
BOILER 1W 5908 -0.08828163
BOILER 1W 5909 -0.08828163
BOILER 1W 5910 -0.08828163
BOILER 1W 5911 -0.08828163
BOILER 1W 5912 -0.08828163
BOILER 1W 5913 -0.11871117
BOILER 1W 5914 -0.11871117
BOILER 1W 5915 -0.11871117
BOILER 1W 5916 -0.11871117
BOILER 1W 5917 -0.16467516
BOILER 1W 5918 -0.16467516
BOILER 1W 5919 -0.16467516
BOILER 1W 5920 -0.16467516
BOILER 1W 5921 -0.16467516
BOILER 1W 5922 -0.16467516
BOILER 1W 5923 -0.11871117
BOILER 1W 5924 -0.11871117
BOILER 1W 5925 -0.11871117
BOILER 1W 5926 -0.08828163
BOILER 1W 5927 -0.08828163
BOILER 1W 5928 -0.08828163
BOILER 1W 5929 -0.08828163
BOILER 1W 5930 -0.08828163
BOILER 1W 5931 -0.08828163
BOILER 1W 5932 -0.08828163
BOILER 1W 5933 -0.08828163
BOILER 1W 5934 -0.08828163
BOILER 1W 5935 -0.08828163
BOILER 1W 5936 -0.08828163
BOILER 1W 5937 -0.11871117
BOILER 1W 5938 -0.11871117
BOILER 1W 5939 -0.11871117
BOILER 1W 5940 -0.11871117
BOILER 1W 5941 -0.16467516
BOILER 1W 5942 -0.16467516
BOILER 1W 5943 -0.16467516
BOILER 1W 5944 -0.16467516
BOILER 1W 5945 -0.16467516
BOILER 1W 5946 -0.16467516
BOILER 1W 5947 -0.11871117
BOILER 1W 5948 -0.11871117
BOILER 1W 5949 -0.11871117
BOILER 1W 5950 -0.08828163
BOILER 1W 5951 -0.08828163
BOILER 1W 5952 -0.08828163
BOILER 1W 5953 -0.08828163
BOILER 1W 5954 -0.08828163
BOILER 1W 5955 -0.08828163
BOILER 1W 5956 -0.08828163
BOILER 1W 5957 -0.08828163
BOILER 1W 5958 -0.08828163
BOILER 1W 5959 -0.08828163
BOILER 1W 5960 -0.08828163
BOILER 1W 5961 -0.11871117
BOILER 1W 5962 -0.11871117
BOILER 1W 5963 -0.11871117
BOILER 1W 5964 -0.11871117
BOILER 1W 5965 -0.16467516
BOILER 1W 5966 -0.16467516
BOILER 1W 5967 -0.16467516
BOILER 1W 5968 -0.16467516
BOILER 1W 5969 -0.16467516
BOILER 1W 5970 -0.16467516
BOILER 1W 5971 -0.11871117
BOILER 1W 5972 -0.11871117
BOILER 1W 5973 -0.11871117
BOILER 1W 5974 -0.08828163
BOILER 1W 5975 -0.08828163
BOILER 1W 5976 -0.08828163
BOILER 1W 5977 -0.08828163
BOILER 1W 5978 -0.08828163
BOILER 1W 5979 -0.08828163
BOILER 1W 5980 -0.08828163
BOILER 1W 5981 -0.08828163
BOILER 1W 5982 -0.08828163
BOILER 1W 5983 -0.08828163
BOILER 1W 5984 -0.08828163
BOILER 1W 5985 -0.11871117
BOILER 1W 5986 -0.11871117
BOILER 1W 5987 -0.11871117
BOILER 1W 5988 -0.11871117
BOILER 1W 5989 -0.16467516
BOILER 1W 5990 -0.16467516
BOILER 1W 5991 -0.16467516
BOILER 1W 5992 -0.16467516
BOILER 1W 5993 -0.16467516
BOILER 1W 5994 -0.16467516
BOILER 1W 5995 -0.11871117
BOILER 1W 5996 -0.11871117
BOILER 1W 5997 -0.11871117
BOILER 1W 5998 -0.08828163
BOILER 1W 5999 -0.08828163
BOILER 1W 6000 -0.08828163
BOILER 1W 6001 -0.08828163
BOILER 1W 6002 -0.08828163
BOILER 1W 6003 -0.08828163
BOILER 1W 6004 -0.08828163
BOILER 1W 6005 -0.08828163
BOILER 1W 6006 -0.08828163
BOILER 1W 6007 -0.08828163
BOILER 1W 6008 -0.08828163
BOILER 1W 6009 -0.08828163
BOILER 1W 6010 -0.08828163
BOILER 1W 6011 -0.08828163
BOILER 1W 6012 -0.08828163
BOILER 1W 6013 -0.08828163
BOILER 1W 6014 -0.08828163
BOILER 1W 6015 -0.08828163
BOILER 1W 6016 -0.08828163
BOILER 1W 6017 -0.08828163
BOILER 1W 6018 -0.08828163
BOILER 1W 6019 -0.08828163
BOILER 1W 6020 -0.08828163
BOILER 1W 6021 -0.08828163
BOILER 1W 6022 -0.08828163
BOILER 1W 6023 -0.08828163
BOILER 1W 6024 -0.08828163
BOILER 1W 6025 -0.08828163
BOILER 1W 6026 -0.08828163
BOILER 1W 6027 -0.08828163
BOILER 1W 6028 -0.08828163
BOILER 1W 6029 -0.08828163
BOILER 1W 6030 -0.08828163
BOILER 1W 6031 -0.08828163
BOILER 1W 6032 -0.08828163
BOILER 1W 6033 -0.08828163
BOILER 1W 6034 -0.08828163
BOILER 1W 6035 -0.08828163
BOILER 1W 6036 -0.08828163
BOILER 1W 6037 -0.08828163
BOILER 1W 6038 -0.08828163
BOILER 1W 6039 -0.08828163
BOILER 1W 6040 -0.08828163
BOILER 1W 6041 -0.08828163
BOILER 1W 6042 -0.08828163
BOILER 1W 6043 -0.08828163
BOILER 1W 6044 -0.08828163
BOILER 1W 6045 -0.08828163
BOILER 1W 6046 -0.08828163
BOILER 1W 6047 -0.08828163
BOILER 1W 6048 -0.08828163
BOILER 1W 6049 -0.08828163
BOILER 1W 6050 -0.08828163
BOILER 1W 6051 -0.08828163
BOILER 1W 6052 -0.08828163
BOILER 1W 6053 -0.08828163
BOILER 1W 6054 -0.08828163
BOILER 1W 6055 -0.08828163
BOILER 1W 6056 -0.08828163
BOILER 1W 6057 -0.11871117
BOILER 1W 6058 -0.11871117
BOILER 1W 6059 -0.11871117
BOILER 1W 6060 -0.11871117
BOILER 1W 6061 -0.16467516
BOILER 1W 6062 -0.16467516
BOILER 1W 6063 -0.16467516
BOILER 1W 6064 -0.16467516
BOILER 1W 6065 -0.16467516
BOILER 1W 6066 -0.16467516
BOILER 1W 6067 -0.11871117
BOILER 1W 6068 -0.11871117
BOILER 1W 6069 -0.11871117
BOILER 1W 6070 -0.08828163
BOILER 1W 6071 -0.08828163
BOILER 1W 6072 -0.08828163
BOILER 1W 6073 -0.08828163
BOILER 1W 6074 -0.08828163
BOILER 1W 6075 -0.08828163
BOILER 1W 6076 -0.08828163
BOILER 1W 6077 -0.08828163
BOILER 1W 6078 -0.08828163
BOILER 1W 6079 -0.08828163
BOILER 1W 6080 -0.08828163
BOILER 1W 6081 -0.11871117
BOILER 1W 6082 -0.11871117
BOILER 1W 6083 -0.11871117
BOILER 1W 6084 -0.11871117
BOILER 1W 6085 -0.16467516
BOILER 1W 6086 -0.16467516
BOILER 1W 6087 -0.16467516
BOILER 1W 6088 -0.16467516
BOILER 1W 6089 -0.16467516
BOILER 1W 6090 -0.16467516
BOILER 1W 6091 -0.11871117
BOILER 1W 6092 -0.11871117
BOILER 1W 6093 -0.11871117
BOILER 1W 6094 -0.08828163
BOILER 1W 6095 -0.08828163
BOILER 1W 6096 -0.08828163
BOILER 1W 6097 -0.08828163
BOILER 1W 6098 -0.08828163
BOILER 1W 6099 -0.08828163
BOILER 1W 6100 -0.08828163
BOILER 1W 6101 -0.08828163
BOILER 1W 6102 -0.08828163
BOILER 1W 6103 -0.08828163
BOILER 1W 6104 -0.08828163
BOILER 1W 6105 -0.11871117
BOILER 1W 6106 -0.11871117
BOILER 1W 6107 -0.11871117
BOILER 1W 6108 -0.11871117
BOILER 1W 6109 -0.16467516
BOILER 1W 6110 -0.16467516
BOILER 1W 6111 -0.16467516
BOILER 1W 6112 -0.16467516
BOILER 1W 6113 -0.16467516
BOILER 1W 6114 -0.16467516
BOILER 1W 6115 -0.11871117
BOILER 1W 6116 -0.11871117
BOILER 1W 6117 -0.11871117
BOILER 1W 6118 -0.08828163
BOILER 1W 6119 -0.08828163
BOILER 1W 6120 -0.08828163
BOILER 1W 6121 -0.08828163
BOILER 1W 6122 -0.08828163
BOILER 1W 6123 -0.08828163
BOILER 1W 6124 -0.08828163
BOILER 1W 6125 -0.08828163
BOILER 1W 6126 -0.08828163
BOILER 1W 6127 -0.08828163
BOILER 1W 6128 -0.08828163
BOILER 1W 6129 -0.11871117
BOILER 1W 6130 -0.11871117
BOILER 1W 6131 -0.11871117
BOILER 1W 6132 -0.11871117
BOILER 1W 6133 -0.16467516
BOILER 1W 6134 -0.16467516
BOILER 1W 6135 -0.16467516
BOILER 1W 6136 -0.16467516
BOILER 1W 6137 -0.16467516
BOILER 1W 6138 -0.16467516
BOILER 1W 6139 -0.11871117
BOILER 1W 6140 -0.11871117
BOILER 1W 6141 -0.11871117
BOILER 1W 6142 -0.08828163
BOILER 1W 6143 -0.08828163
BOILER 1W 6144 -0.08828163
BOILER 1W 6145 -0.08828163
BOILER 1W 6146 -0.08828163
BOILER 1W 6147 -0.08828163
BOILER 1W 6148 -0.08828163
BOILER 1W 6149 -0.08828163
BOILER 1W 6150 -0.08828163
BOILER 1W 6151 -0.08828163
BOILER 1W 6152 -0.08828163
BOILER 1W 6153 -0.11871117
BOILER 1W 6154 -0.11871117
BOILER 1W 6155 -0.11871117
BOILER 1W 6156 -0.11871117
BOILER 1W 6157 -0.16467516
BOILER 1W 6158 -0.16467516
BOILER 1W 6159 -0.16467516
BOILER 1W 6160 -0.16467516
BOILER 1W 6161 -0.16467516
BOILER 1W 6162 -0.16467516
BOILER 1W 6163 -0.11871117
BOILER 1W 6164 -0.11871117
BOILER 1W 6165 -0.11871117
BOILER 1W 6166 -0.08828163
BOILER 1W 6167 -0.08828163
BOILER 1W 6168 -0.08828163
BOILER 1W 6169 -0.08828163
BOILER 1W 6170 -0.08828163
BOILER 1W 6171 -0.08828163
BOILER 1W 6172 -0.08828163
BOILER 1W 6173 -0.08828163
BOILER 1W 6174 -0.08828163
BOILER 1W 6175 -0.08828163
BOILER 1W 6176 -0.08828163
BOILER 1W 6177 -0.08828163
BOILER 1W 6178 -0.08828163
BOILER 1W 6179 -0.08828163
BOILER 1W 6180 -0.08828163
BOILER 1W 6181 -0.08828163
BOILER 1W 6182 -0.08828163
BOILER 1W 6183 -0.08828163
BOILER 1W 6184 -0.08828163
BOILER 1W 6185 -0.08828163
BOILER 1W 6186 -0.08828163
BOILER 1W 6187 -0.08828163
BOILER 1W 6188 -0.08828163
BOILER 1W 6189 -0.08828163
BOILER 1W 6190 -0.08828163
BOILER 1W 6191 -0.08828163
BOILER 1W 6192 -0.08828163
BOILER 1W 6193 -0.08828163
BOILER 1W 6194 -0.08828163
BOILER 1W 6195 -0.08828163
BOILER 1W 6196 -0.08828163
BOILER 1W 6197 -0.08828163
BOILER 1W 6198 -0.08828163
BOILER 1W 6199 -0.08828163
BOILER 1W 6200 -0.08828163
BOILER 1W 6201 -0.08828163
BOILER 1W 6202 -0.08828163
BOILER 1W 6203 -0.08828163
BOILER 1W 6204 -0.08828163
BOILER 1W 6205 -0.08828163
BOILER 1W 6206 -0.08828163
BOILER 1W 6207 -0.08828163
BOILER 1W 6208 -0.08828163
BOILER 1W 6209 -0.08828163
BOILER 1W 6210 -0.08828163
BOILER 1W 6211 -0.08828163
BOILER 1W 6212 -0.08828163
BOILER 1W 6213 -0.08828163
BOILER 1W 6214 -0.08828163
BOILER 1W 6215 -0.08828163
BOILER 1W 6216 -0.08828163
BOILER 1W 6217 -0.08828163
BOILER 1W 6218 -0.08828163
BOILER 1W 6219 -0.08828163
BOILER 1W 6220 -0.08828163
BOILER 1W 6221 -0.08828163
BOILER 1W 6222 -0.08828163
BOILER 1W 6223 -0.08828163
BOILER 1W 6224 -0.08828163
BOILER 1W 6225 -0.11871117
BOILER 1W 6226 -0.11871117
BOILER 1W 6227 -0.11871117
BOILER 1W 6228 -0.11871117
BOILER 1W 6229 -0.16467516
BOILER 1W 6230 -0.16467516
BOILER 1W 6231 -0.16467516
BOILER 1W 6232 -0.16467516
BOILER 1W 6233 -0.16467516
BOILER 1W 6234 -0.16467516
BOILER 1W 6235 -0.11871117
BOILER 1W 6236 -0.11871117
BOILER 1W 6237 -0.11871117
BOILER 1W 6238 -0.08828163
BOILER 1W 6239 -0.08828163
BOILER 1W 6240 -0.08828163
BOILER 1W 6241 -0.08828163
BOILER 1W 6242 -0.08828163
BOILER 1W 6243 -0.08828163
BOILER 1W 6244 -0.08828163
BOILER 1W 6245 -0.08828163
BOILER 1W 6246 -0.08828163
BOILER 1W 6247 -0.08828163
BOILER 1W 6248 -0.08828163
BOILER 1W 6249 -0.11871117
BOILER 1W 6250 -0.11871117
BOILER 1W 6251 -0.11871117
BOILER 1W 6252 -0.11871117
BOILER 1W 6253 -0.16467516
BOILER 1W 6254 -0.16467516
BOILER 1W 6255 -0.16467516
BOILER 1W 6256 -0.16467516
BOILER 1W 6257 -0.16467516
BOILER 1W 6258 -0.16467516
BOILER 1W 6259 -0.11871117
BOILER 1W 6260 -0.11871117
BOILER 1W 6261 -0.11871117
BOILER 1W 6262 -0.08828163
BOILER 1W 6263 -0.08828163
BOILER 1W 6264 -0.08828163
BOILER 1W 6265 -0.08828163
BOILER 1W 6266 -0.08828163
BOILER 1W 6267 -0.08828163
BOILER 1W 6268 -0.08828163
BOILER 1W 6269 -0.08828163
BOILER 1W 6270 -0.08828163
BOILER 1W 6271 -0.08828163
BOILER 1W 6272 -0.08828163
BOILER 1W 6273 -0.11871117
BOILER 1W 6274 -0.11871117
BOILER 1W 6275 -0.11871117
BOILER 1W 6276 -0.11871117
BOILER 1W 6277 -0.16467516
BOILER 1W 6278 -0.16467516
BOILER 1W 6279 -0.16467516
BOILER 1W 6280 -0.16467516
BOILER 1W 6281 -0.16467516
BOILER 1W 6282 -0.16467516
BOILER 1W 6283 -0.11871117
BOILER 1W 6284 -0.11871117
BOILER 1W 6285 -0.11871117
BOILER 1W 6286 -0.08828163
BOILER 1W 6287 -0.08828163
BOILER 1W 6288 -0.08828163
BOILER 1W 6289 -0.08828163
BOILER 1W 6290 -0.08828163
BOILER 1W 6291 -0.08828163
BOILER 1W 6292 -0.08828163
BOILER 1W 6293 -0.08828163
BOILER 1W 6294 -0.08828163
BOILER 1W 6295 -0.08828163
BOILER 1W 6296 -0.08828163
BOILER 1W 6297 -0.11871117
BOILER 1W 6298 -0.11871117
BOILER 1W 6299 -0.11871117
BOILER 1W 6300 -0.11871117
BOILER 1W 6301 -0.16467516
BOILER 1W 6302 -0.16467516
BOILER 1W 6303 -0.16467516
BOILER 1W 6304 -0.16467516
BOILER 1W 6305 -0.16467516
BOILER 1W 6306 -0.16467516
BOILER 1W 6307 -0.11871117
BOILER 1W 6308 -0.11871117
BOILER 1W 6309 -0.11871117
BOILER 1W 6310 -0.08828163
BOILER 1W 6311 -0.08828163
BOILER 1W 6312 -0.08828163
BOILER 1W 6313 -0.08828163
BOILER 1W 6314 -0.08828163
BOILER 1W 6315 -0.08828163
BOILER 1W 6316 -0.08828163
BOILER 1W 6317 -0.08828163
BOILER 1W 6318 -0.08828163
BOILER 1W 6319 -0.08828163
BOILER 1W 6320 -0.08828163
BOILER 1W 6321 -0.11871117
BOILER 1W 6322 -0.11871117
BOILER 1W 6323 -0.11871117
BOILER 1W 6324 -0.11871117
BOILER 1W 6325 -0.16467516
BOILER 1W 6326 -0.16467516
BOILER 1W 6327 -0.16467516
BOILER 1W 6328 -0.16467516
BOILER 1W 6329 -0.16467516
BOILER 1W 6330 -0.16467516
BOILER 1W 6331 -0.11871117
BOILER 1W 6332 -0.11871117
BOILER 1W 6333 -0.11871117
BOILER 1W 6334 -0.08828163
BOILER 1W 6335 -0.08828163
BOILER 1W 6336 -0.08828163
BOILER 1W 6337 -0.08828163
BOILER 1W 6338 -0.08828163
BOILER 1W 6339 -0.08828163
BOILER 1W 6340 -0.08828163
BOILER 1W 6341 -0.08828163
BOILER 1W 6342 -0.08828163
BOILER 1W 6343 -0.08828163
BOILER 1W 6344 -0.08828163
BOILER 1W 6345 -0.08828163
BOILER 1W 6346 -0.08828163
BOILER 1W 6347 -0.08828163
BOILER 1W 6348 -0.08828163
BOILER 1W 6349 -0.08828163
BOILER 1W 6350 -0.08828163
BOILER 1W 6351 -0.08828163
BOILER 1W 6352 -0.08828163
BOILER 1W 6353 -0.08828163
BOILER 1W 6354 -0.08828163
BOILER 1W 6355 -0.08828163
BOILER 1W 6356 -0.08828163
BOILER 1W 6357 -0.08828163
BOILER 1W 6358 -0.08828163
BOILER 1W 6359 -0.08828163
BOILER 1W 6360 -0.08828163
BOILER 1W 6361 -0.08828163
BOILER 1W 6362 -0.08828163
BOILER 1W 6363 -0.08828163
BOILER 1W 6364 -0.08828163
BOILER 1W 6365 -0.08828163
BOILER 1W 6366 -0.08828163
BOILER 1W 6367 -0.08828163
BOILER 1W 6368 -0.08828163
BOILER 1W 6369 -0.08828163
BOILER 1W 6370 -0.08828163
BOILER 1W 6371 -0.08828163
BOILER 1W 6372 -0.08828163
BOILER 1W 6373 -0.08828163
BOILER 1W 6374 -0.08828163
BOILER 1W 6375 -0.08828163
BOILER 1W 6376 -0.08828163
BOILER 1W 6377 -0.08828163
BOILER 1W 6378 -0.08828163
BOILER 1W 6379 -0.08828163
BOILER 1W 6380 -0.08828163
BOILER 1W 6381 -0.08828163
BOILER 1W 6382 -0.08828163
BOILER 1W 6383 -0.08828163
BOILER 1W 6384 -0.08828163
BOILER 1W 6385 -0.08828163
BOILER 1W 6386 -0.08828163
BOILER 1W 6387 -0.08828163
BOILER 1W 6388 -0.08828163
BOILER 1W 6389 -0.08828163
BOILER 1W 6390 -0.08828163
BOILER 1W 6391 -0.08828163
BOILER 1W 6392 -0.08828163
BOILER 1W 6393 -0.11871117
BOILER 1W 6394 -0.11871117
BOILER 1W 6395 -0.11871117
BOILER 1W 6396 -0.11871117
BOILER 1W 6397 -0.16467516
BOILER 1W 6398 -0.16467516
BOILER 1W 6399 -0.16467516
BOILER 1W 6400 -0.16467516
BOILER 1W 6401 -0.16467516
BOILER 1W 6402 -0.16467516
BOILER 1W 6403 -0.11871117
BOILER 1W 6404 -0.11871117
BOILER 1W 6405 -0.11871117
BOILER 1W 6406 -0.08828163
BOILER 1W 6407 -0.08828163
BOILER 1W 6408 -0.08828163
BOILER 1W 6409 -0.08828163
BOILER 1W 6410 -0.08828163
BOILER 1W 6411 -0.08828163
BOILER 1W 6412 -0.08828163
BOILER 1W 6413 -0.08828163
BOILER 1W 6414 -0.08828163
BOILER 1W 6415 -0.08828163
BOILER 1W 6416 -0.08828163
BOILER 1W 6417 -0.11871117
BOILER 1W 6418 -0.11871117
BOILER 1W 6419 -0.11871117
BOILER 1W 6420 -0.11871117
BOILER 1W 6421 -0.16467516
BOILER 1W 6422 -0.16467516
BOILER 1W 6423 -0.16467516
BOILER 1W 6424 -0.16467516
BOILER 1W 6425 -0.16467516
BOILER 1W 6426 -0.16467516
BOILER 1W 6427 -0.11871117
BOILER 1W 6428 -0.11871117
BOILER 1W 6429 -0.11871117
BOILER 1W 6430 -0.08828163
BOILER 1W 6431 -0.08828163
BOILER 1W 6432 -0.08828163
BOILER 1W 6433 -0.08828163
BOILER 1W 6434 -0.08828163
BOILER 1W 6435 -0.08828163
BOILER 1W 6436 -0.08828163
BOILER 1W 6437 -0.08828163
BOILER 1W 6438 -0.08828163
BOILER 1W 6439 -0.08828163
BOILER 1W 6440 -0.08828163
BOILER 1W 6441 -0.11871117
BOILER 1W 6442 -0.11871117
BOILER 1W 6443 -0.11871117
BOILER 1W 6444 -0.11871117
BOILER 1W 6445 -0.16467516
BOILER 1W 6446 -0.16467516
BOILER 1W 6447 -0.16467516
BOILER 1W 6448 -0.16467516
BOILER 1W 6449 -0.16467516
BOILER 1W 6450 -0.16467516
BOILER 1W 6451 -0.11871117
BOILER 1W 6452 -0.11871117
BOILER 1W 6453 -0.11871117
BOILER 1W 6454 -0.08828163
BOILER 1W 6455 -0.08828163
BOILER 1W 6456 -0.08828163
BOILER 1W 6457 -0.08828163
BOILER 1W 6458 -0.08828163
BOILER 1W 6459 -0.08828163
BOILER 1W 6460 -0.08828163
BOILER 1W 6461 -0.08828163
BOILER 1W 6462 -0.08828163
BOILER 1W 6463 -0.08828163
BOILER 1W 6464 -0.08828163
BOILER 1W 6465 -0.11871117
BOILER 1W 6466 -0.11871117
BOILER 1W 6467 -0.11871117
BOILER 1W 6468 -0.11871117
BOILER 1W 6469 -0.16467516
BOILER 1W 6470 -0.16467516
BOILER 1W 6471 -0.16467516
BOILER 1W 6472 -0.16467516
BOILER 1W 6473 -0.16467516
BOILER 1W 6474 -0.16467516
BOILER 1W 6475 -0.11871117
BOILER 1W 6476 -0.11871117
BOILER 1W 6477 -0.11871117
BOILER 1W 6478 -0.08828163
BOILER 1W 6479 -0.08828163
BOILER 1W 6480 -0.08828163
BOILER 1W 6481 -0.08828163
BOILER 1W 6482 -0.08828163
BOILER 1W 6483 -0.08828163
BOILER 1W 6484 -0.08828163
BOILER 1W 6485 -0.08828163
BOILER 1W 6486 -0.08828163
